points	occurences	percentage	cdf
77	71	0.08754300087543	97.77690097776905
78	33	0.040689000406890004	97.81758997817593
79	32	0.03945600039456	97.8570459785705
80	47	0.057951000579510005	97.91499697915
81	56	0.06904800069048	97.98404497984049
82	27	0.033291000332910006	98.0173359801734
83	20	0.024660000246600002	98.04199598042
84	18	0.022194000221940003	98.06418998064194
85	33	0.040689000406890004	98.10487898104883
86	14	0.01726200017262	98.12214098122145
87	53	0.06534900065349	98.18748998187493
88	22	0.02712600027126	98.2146159821462
89	15	0.01849500018495	98.23311098233116
90	8	0.00986400009864	98.2429749824298
91	11	0.01356300013563	98.25653798256543
92	6	0.007398000073980001	98.26393598263941
93	43	0.05301900053019001	98.3169549831696
94	57	0.07028100070281	98.3872359838724
95	15	0.01849500018495	98.40573098405736
96	50	0.06165000061650001	98.46738098467385
97	5	0.0061650000616500005	98.47354598473551
98	18	0.022194000221940003	98.49573998495745
99	13	0.01602900016029	98.51176898511774
100	58	0.07151400071514001	98.58328298583288
101	19	0.023427000234270003	98.60670998606714
102	41	0.05055300050553001	98.65726298657268
103	34	0.04192200041922001	98.6991849869919
104	8	0.00986400009864	98.70904898709054
105	12	0.014796000147960002	98.7238449872385
106	15	0.01849500018495	98.74233998742345
107	29	0.035757000357570005	98.77809698778101
108	12	0.014796000147960002	98.79289298792897
109	13	0.01602900016029	98.80892198808925
110	25	0.030825000308250004	98.83974698839751
111	21	0.025893000258930002	98.86563998865644
112	38	0.046854000468540005	98.91249398912498
113	20	0.024660000246600002	98.93715398937158
114	72	0.08877600088776001	99.02592999025934
115	26	0.03205800032058	99.05798799057992
116	43	0.05301900053019001	99.1110069911101
117	20	0.024660000246600002	99.1356669913567
118	15	0.01849500018495	99.15416199154166
119	24	0.029592000295920004	99.18375399183758
120	10	0.012330000123300001	99.19608399196088
121	16	0.01972800019728	99.21581199215815
122	15	0.01849500018495	99.23430699234311
123	35	0.04315500043155	99.27746199277466
124	10	0.012330000123300001	99.28979199289796
125	40	0.049320000493200004	99.33911199339116
126	38	0.046854000468540005	99.3859659938597
127	29	0.035757000357570005	99.42172299421726
128	5	0.0061650000616500005	99.42788799427892
129	12	0.014796000147960002	99.44268399442687
130	12	0.014796000147960002	99.45747999457483
131	6	0.007398000073980001	99.4648779946488
132	6	0.007398000073980001	99.47227599472278
133	10	0.012330000123300001	99.48460599484608
134	6	0.007398000073980001	99.49200399492005
135	2	0.00246600002466	99.49446999494471
136	10	0.012330000123300001	99.50679999506801
137	7	0.00863100008631	99.51543099515432
138	7	0.00863100008631	99.52406199524063
139	3	0.0036990000369900005	99.52776099527762
140	1	0.00123300001233	99.52899399528995
141	5	0.0061650000616500005	99.53515899535161
142	2	0.00246600002466	99.53762499537626
143	1	0.00123300001233	99.5388579953886
144	4	0.00493200004932	99.54378999543792
145	1	0.00123300001233	99.54502299545025
146	5	0.0061650000616500005	99.55118799551191
147	3	0.0036990000369900005	99.5548869955489
148	2	0.00246600002466	99.55735299557355
149	5	0.0061650000616500005	99.56351799563521
150	5	0.0061650000616500005	99.56968299569687
151	4	0.00493200004932	99.57461499574619
152	2	0.00246600002466	99.57708099577084
153	5	0.0061650000616500005	99.5832459958325
154	4	0.00493200004932	99.58817799588182
